location,name,online_order,book_table,rate,cost,type,location_id,name_id,cuisines_str
Church Street,Tata Cha,Yes,No,3.7,500.0,Dine-out,33.0,32.0,"Cafe, Tea, North Indian"
Sahakara Nagar,Behrouz Biryani,Yes,No,4.1,650.0,Delivery,65.0,92.0,Biryani
New BEL Road,Q3 Food Corner,No,No,3.69,500.0,Delivery,12.0,5081.0,"South Indian, North Indian"
Sanjay Nagar,Sherin Ice Palace,No,No,3.5,250.0,Desserts,59.0,5361.0,"Ice Cream, Desserts"
New BEL Road,Sri Basaveswara Hilige Mane,No,No,3.69,250.0,Dine-out,12.0,8286.0,South Indian
Marathahalli,Fire & Slice,No,No,3.54,400.0,Delivery,3.0,3749.0,North Indian
Marathahalli,Ghar Ka Swaad,No,No,3.54,300.0,Delivery,3.0,6939.0,North Indian
Marathahalli,Dhaba Estd 1986 Delhi,Yes,Yes,4.3,419.59418534221686,Delivery,3.0,1192.0,"BBQ, Mughlai, Biryani"
Bellandur,Abhiruchi Restaurant,Yes,No,3.5,400.0,Delivery,8.0,392.0,"Fast Food, Biryani, Chinese"
Marathahalli,ChinaMinaMo,No,No,3.54,350.0,Dine-out,3.0,3439.0,"Chinese, Continental"
Indiranagar,Asha Sweets Center,Yes,No,4.2,200.0,Delivery,2.0,1019.0,Street Food
Ulsoor,Slounge - Lemon Tree Premier,No,Yes,4.0,404.7972972972973,Dine-out,24.0,1598.0,Finger Food
Indiranagar,Pathaan Sir,Yes,No,3.4,300.0,Dine-out,2.0,78.0,"Rolls, Chinese"
New BEL Road,Chaiywaala Da Dhaba,Yes,No,3.7,250.0,Delivery,12.0,1951.0,"Cafe, Tea"
Jalahalli,Kamat Upahaar,No,No,2.8,200.0,Dine-out,69.0,7302.0,"South Indian, North Indian"
Marathahalli,Three Side Square,No,No,3.54,400.0,Delivery,3.0,8605.0,"European, Asian, North Indian"
Marathahalli,Chikki's CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Yes,No,3.54,500.0,Delivery,3.0,3427.0,"North Indian, Chinese, Mughlai"
Kaggadasapura,Dollars Park Residency,Yes,No,3.51,300.0,Delivery,58.0,6771.0,"South Indian, North Indian"
Marathahalli,Midnight Food Point,Yes,No,2.6,500.0,Dine-out,3.0,2289.0,"North Indian, Chinese, Mughlai, Biryani"
Marathahalli,Ande Ka Funda,Yes,No,3.3,250.0,Dine-out,3.0,29.0,"North Indian, Chinese, Rolls"
Marathahalli,Odisha Kitchen,Yes,No,3.1,500.0,Dine-out,3.0,4886.0,"Oriya, North Indian, Chinese"
Indiranagar,The Belgian Waffle Co.,Yes,No,4.0,350.0,Delivery,2.0,89.0,"Desserts, Beverages"
Church Street,Chugg,No,Yes,4.0,559.6096096096096,Drinks & nightlife,33.0,555.0,"Finger Food, Continental, Asian, North Indian"
Sahakara Nagar,Malgudi Natti Style Hotel,Yes,No,3.6,400.0,Delivery,65.0,4544.0,South Indian
New BEL Road,Kusum Rolls,Yes,No,3.6,300.0,Delivery,12.0,4412.0,Street Food
Sanjay Nagar,Atithi Satkar,No,No,3.7,400.0,Dine-out,59.0,3030.0,"South Indian, North Indian, Fast Food, Chinese"
Sanjay Nagar,Rotti Mane,Yes,No,3.5,200.0,Dine-out,59.0,98.0,South Indian
Hebbal,Cherry Chinese Fast Food & Kolkata Kati Rolls,No,No,3.6,400.0,Dine-out,80.0,3411.0,"Chinese, Rolls, Fast Food"
Marathahalli,Vandana Foods,No,No,3.54,250.0,Delivery,3.0,8678.0,Andhra
"Varthur Main Road, Whitefield",Al-Bek,Yes,No,3.7,300.0,Delivery,56.0,145.0,"Biryani, North Indian, Charcoal Chicken, Chinese, Seafood, Rolls"
Brookefield,South House,Yes,No,4.2,800.0,Delivery,16.0,1609.0,"South Indian, Biryani"
Marathahalli,Coffee Mug Cafe,No,No,3.7,400.0,Dine-out,3.0,1994.0,"Cafe, Chinese, North Indian, Fast Food"
Shivajinagar,CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© MH-28,Yes,No,3.4,300.0,Delivery,40.0,1929.0,Cafe
Ulsoor,Citrus Cafe - Lemon Tree Premier,No,Yes,3.9,404.7972972972973,Dine-out,24.0,1147.0,"North Indian, Continental, South Indian"
New BEL Road,Mughlai Azam,Yes,Yes,4.0,417.61744966442956, 'Shane Dilli Nalli Nihari',12.0,4680.0,"Mughlai, Biryani, North Indian"
New BEL Road,Chef Baker's,Yes,No,3.69,450.0,Dine-out,12.0,14.0,Bakery
Jeevan Bhima Nagar,Five Star Chicken,Yes,No,3.7,300.0,Delivery,34.0,2.0,"Fast Food, Burger"
Old Airport Road,Ovenstory Pizza,Yes,No,4.0,800.0,Delivery,28.0,85.0,Pizza
Marathahalli,Melange - Radisson Blu,No,Yes,4.5,419.59418534221686,Dine-out,3.0,4618.0,"North Indian, Continental, Chinese, South Indian"
Marathahalli,Srinathji's,Yes,Yes,3.9,750.0,Dine-out,3.0,466.0,"North Indian, Chinese, Continental, Street Food"
Marathahalli,KFC,Yes,No,3.9,450.0,Dine-out,3.0,15.0,"Burger, Fast Food"
Ulsoor,Citrus Cafe - Lemon Tree Premier,No,Yes,3.9,404.7972972972973,Buffet,24.0,1147.0,"North Indian, Continental, South Indian"
Indiranagar,YumYumSouth,Yes,No,3.0,600.0,Delivery,2.0,144.0,South Indian
New BEL Road,Gowdru Mane,No,No,3.6,300.0,Delivery,12.0,2101.0,"Andhra, North Indian, Chinese"
New BEL Road,Bake-A-Luru,No,No,3.69,500.0,Desserts,12.0,3066.0,"Bakery, Desserts"
New BEL Road,New Swathi Family Restaurant,No,No,3.69,500.0,Dine-out,12.0,7728.0,"Andhra, North Indian, Chinese"
New BEL Road,Wow Sikkim Momo's,No,No,3.5,300.0,Dine-out,12.0,6098.0,"Chinese, North Indian"
Jalahalli,Bharath Restaurant,Yes,No,3.1,450.0,Dine-out,69.0,3142.0,"North Indian, Chinese"
Old Airport Road,20 Char - Sterlings MAC Hotel,No,Yes,4.0,406.7292225201072,Buffet,28.0,314.0,"Chinese, Continental, North Indian, South Indian, Arabian"
Marathahalli,Chai Point,Yes,No,3.8,250.0,Delivery,3.0,24.0,"Fast Food, Beverages"
CV Raman Nagar,Andhra Express,Yes,No,3.7,300.0,Delivery,61.0,6285.0,"Andhra, Biryani, North Indian, Beverages"
Marathahalli,Snow Gola,No,No,3.54,150.0,Desserts,3.0,5453.0,Desserts
Marathahalli,Shanmukha,Yes,No,3.9,800.0,Dine-out,3.0,87.0,"Biryani, Andhra, North Indian, Chinese"
Marathahalli,SGS Non Veg - Gundu Pulav,Yes,No,3.1,400.0,Dine-out,3.0,79.0,"Biryani, Fast Food"
Kaggadasapura,North Indies,Yes,No,3.8,450.0,Dine-out,58.0,4856.0,North Indian
Infantry Road,The Oriental Spice - Ashraya Hotel,Yes,No,3.8,635.5263157894736,Buffet,68.0,381.0,"Chinese, Thai, Indonesian"
Brigade Road,Subway,No,No,2.8,500.0,Dine-out,20.0,11.0,"Healthy Food, Sandwich, Salad"
Ulsoor,Sri Krishna Foodline,Yes,No,3.3,100.0,Dine-out,24.0,1619.0,North Indian
New BEL Road,Namakh Store And Cafe,Yes,No,3.7,400.0,Cafes,12.0,2332.0,"Cafe, Continental, American"
New BEL Road,Cafe Gazala,No,No,3.69,150.0,Cafes,12.0,3279.0,Cafe
New BEL Road,B1,Yes,Yes,3.9,417.61744966442956,Dine-out,12.0,1026.0,"Continental, Burger, Italian, Pizza, North Indian, Salad"
New BEL Road,Sindhu Family Restaurant,No,No,3.2,600.0,Dine-out,12.0,5418.0,"North Indian, Chinese, Seafood"
Marathahalli,The Eatery Cafe & Restaurant,No,No,3.8,800.0,Delivery,3.0,1669.0,Fast Food
Kaggadasapura,Breezy Cow Bar,Yes,No,3.8,400.0,Delivery,58.0,3236.0,Beverages
Brookefield,Nikhil's Food Court,Yes,No,3.4,300.0,Delivery,16.0,877.0,"South Indian, North Indian, Chinese, Fast Food"
Marathahalli,Ambur Royal Biryani,No,No,3.54,150.0,Dine-out,3.0,6266.0,Biryani
Frazer Town,Aroma Of Asia,No,No,3.9,400.0,Dine-out,21.0,1017.0,"Chinese, Momos"
Sahakara Nagar,Havelli - Chairman's Resort,Yes,Yes,3.5,399.01960784313724,Delivery,65.0,7011.0,"North Indian, Continental, Chinese, Seafood"
New BEL Road,Cooking Restaurant,No,No,3.69,200.0,Dine-out,12.0,3501.0,North Indian
New BEL Road,Doner Bel,No,No,3.4,400.0,Dine-out,12.0,796.0,"Turkish, Chinese"
Marathahalli,Damodar Seth,Yes,No,3.2,600.0,Delivery,3.0,1173.0,"Bengali, Chinese, North Indian"
Marathahalli,North2South Foodie,No,No,3.54,400.0,Delivery,3.0,4861.0,"South Indian, North Indian"
Marathahalli,Hotel Crossroads,No,No,3.6,650.0,Dine-out,3.0,4029.0,"Andhra, Biryani"
Marathahalli,Basaveshwara Khanavali,No,No,3.5,400.0,Dine-out,3.0,193.0,South Indian
Residency Road,Riwaz - The Ritz-Carlton,No,Yes,4.2,478.0269058295964,Dine-out,32.0,903.0,North Indian
Ulsoor,Container Coffee,Yes,No,3.5,200.0,Dine-out,24.0,560.0,South Indian
Yeshwantpur,New Agarwal Bhavan,Yes,No,4.1,400.0,Delivery,53.0,4764.0,"North Indian, Chinese, Street Food, Mithai"
New BEL Road,Snow Lion Tibet Kitchen,No,No,3.9,400.0,Dine-out,12.0,5454.0,"Tibetan, Asian, Thai, Chinese, Momos"
Indiranagar,The Waffles Hut,Yes,No,4.0,400.0,Delivery,2.0,221.0,Desserts
Marathahalli,Eat Well,Yes,No,3.0,400.0,Delivery,3.0,577.0,"North Indian, Chinese"
Marathahalli,McDonald's,Yes,No,3.3,500.0,Delivery,3.0,8.0,"Fast Food, Burger, Beverages, Cafe, Desserts"
Marathahalli,SEAPOT,No,No,3.5,600.0,Dine-out,3.0,1556.0,"North Indian, South Indian"
Marathahalli,Mandya Naati Style Hotel,No,No,3.3,300.0,Dine-out,3.0,4558.0,South Indian
Marathahalli,The Zaika Of Banaras,Yes,No,3.3,350.0,Dine-out,3.0,2694.0,"North Indian, Street Food"
Marathahalli,Swad-Deshi Restaurant,Yes,No,3.5,300.0,Dine-out,3.0,5630.0,"South Indian, Chinese"
Kaggadasapura,Rani Mess,No,No,3.51,150.0,Dine-out,58.0,7955.0,South Indian
Marathahalli,The Boozy Griffin,No,Yes,4.8,419.59418534221686,Drinks & nightlife,3.0,928.0,"European, Continental"
Old Madras Road,M.M.A Kababs Rolls & Biryani Center,Yes,No,2.7,400.0,Dine-out,79.0,1400.0,"Arabian, Mughlai, Chinese, Kebab, Fast Food"
Frazer Town,MACHALI,No,No,3.61,402.4425287356322,Dine-out,21.0,1402.0,Mangalorean
Indiranagar,Dhaba - Estd 1986 Delhi,Yes,Yes,4.4,458.1726528040328,Buffet,2.0,338.0,"North Indian, Mughlai, Desserts"
Marathahalli,Master Chinese Street,No,No,3.54,250.0,Delivery,3.0,4590.0,"Chinese, Street Food"
Whitefield,Night Diaries,No,No,3.1,300.0,Delivery,0.0,2358.0,North Indian
Marathahalli,Vishal Sweets & Restaurant,No,No,3.7,250.0,Desserts,3.0,8707.0,"North Indian, Chinese, Oriya, Mithai"
Marathahalli,Kanti's,No,No,3.8,300.0,Desserts,3.0,432.0,"Mithai, Street Food"
Marathahalli,Just Bake,Yes,No,3.7,400.0,Desserts,3.0,1.0,Bakery
Marathahalli,Chef Baker's,Yes,No,3.3,450.0,Desserts,3.0,14.0,Bakery
Marathahalli,Biggies Burger 'n' More,Yes,No,4.1,400.0,Dine-out,3.0,23.0,"Cafe, Burger, Fast Food"
Marathahalli,Chocs Cafe,No,No,3.54,400.0,Dine-out,3.0,1977.0,"Fast Food, Desserts, Beverages"
Residency Road,Driven Cafe,Yes,No,3.6,600.0,Dine-out,32.0,576.0,"Cafe, Beverages, Fast Food"
New BEL Road,Swiss Bakery Cafe - Gokulam Grand Hotel & Spa,No,No,3.3,400.0,Cafes,12.0,2593.0,"Cafe, Bakery"
New BEL Road,Santo's,Yes,No,3.7,650.0,Dine-out,12.0,1568.0,"North Indian, Fast Food"
Indiranagar,Drunken Monkey,Yes,No,3.9,500.0,Delivery,2.0,35.0,"Beverages, Fast Food"
Domlur,Allahabadi Tadaka,No,No,3.0,250.0,Delivery,30.0,1791.0,North Indian
Indiranagar,Mamagoto,Yes,Yes,4.4,458.1726528040328, 'The Laksa Tribute [Chicken]',2.0,1414.0,"Asian, Thai, Chinese, BBQ, Momos"
Rajajinagar,Burger King,Yes,No,3.9,600.0,Delivery,17.0,21.0,"Burger, Fast Food, Beverages"
Malleshwaram,Stevie's,Yes,No,4.1,500.0,Delivery,15.0,1633.0,Cafe
Rajajinagar,Race Course Restaurant,Yes,No,3.2,450.0,Dine-out,17.0,5101.0,"Chinese, North Indian, South Indian"
Basaveshwara Nagar,Samruddhi - The Perfect Dine,No,No,3.65,600.0,Dine-out,35.0,5276.0,"South Indian, North Indian, Arabian, Continental"
Bellandur,Hyderabadi Biriyani,Yes,No,3.3,800.0,Delivery,8.0,1297.0,"Biryani, Hyderabadi, Chinese, North Indian"
Sarjapur Road,The Dreamy Oven,No,No,3.7,600.0,Desserts,10.0,5808.0,"Bakery, Salad"
Sarjapur Road,Opus Food Stories,No,Yes,4.5,427.18715393134,Dine-out,10.0,294.0,"Goan, Asian, North Indian, European, Continental"
Whitefield,Boondock Bistro,Yes,Yes,3.9,900.0,Cafes,0.0,1074.0,"Steak, Continental, American, Italian, Salad, Cafe"
Old Airport Road,Ginseng - Royal Orchid Hotel,No,Yes,3.9,406.7292225201072,Delivery,28.0,1251.0,"Chinese, Thai, Asian"
Indiranagar,Django,Yes,Yes,4.0,800.0,Dine-out,2.0,339.0,"Beverages, Italian, Pizza, Burger"
Vijay Nagar,Mangalore Kitchen,Yes,No,3.8,500.0,Delivery,57.0,7527.0,"North Indian, Arabian, Chinese"
Rajajinagar,Star Biryani & Kebab Centre,No,No,3.4,150.0,Delivery,17.0,5575.0,"Biryani, Kebab"
Basaveshwara Nagar,Le Arabia,Yes,Yes,4.4,800.0,Dine-out,35.0,436.0,"North Indian, Mughlai"
Sarjapur Road,Sana's Restaurant,Yes,No,3.3,600.0,Delivery,10.0,5280.0,"Biryani, Chettinad, South Indian, Chinese"
Whitefield,TherPUP - a Dog Cafe,No,No,4.2,700.0,Cafes,0.0,8597.0,Cafe
Whitefield,Healthie,Yes,No,3.9,600.0,Delivery,0.0,347.0,"Healthy Food, Beverages"
Whitefield,Reddy's Restaurant,Yes,No,3.1,400.0,Delivery,0.0,249.0,"Andhra, Biryani, North Indian"
Whitefield,New Royal Treat,Yes,No,3.62,350.0,Delivery,0.0,876.0,"North Indian, Chinese"
Whitefield,Delhi Walle,No,No,3.7,300.0,Delivery,0.0,1180.0,"North Indian, Street Food"
Whitefield,Metrolicious,Yes,No,3.5,400.0,Delivery,0.0,7568.0,"North Indian, Chinese, Biryani"
Old Airport Road,Odia Dine,Yes,No,3.8,400.0,Dine-out,28.0,4885.0,"Oriya, North Indian"
Indiranagar,The Humming Tree,No,No,4.0,458.1726528040328,Drinks & nightlife,2.0,714.0,"Fast Food, European"
Wilson Garden,Bharathi Refreshments,No,No,3.8,150.0,Dine-out,52.0,1858.0,South Indian
Bellandur,Pita Pit,Yes,No,3.7,600.0,Delivery,8.0,454.0,"Healthy Food, Salad"
Bellandur,Annabell,No,No,3.52,800.0,Delivery,8.0,396.0,"Fast Food, Burger, Beverages"
Sarjapur Road,Hotel Narmada,Yes,No,3.5,500.0,Dine-out,10.0,2140.0,"Hyderabadi, Biryani, Andhra"
Bellandur,Biryani Kitchen,Yes,No,4.0,400.0,Dine-out,8.0,327.0,Biryani
Bellandur,Nandana Mess,No,No,3.3,350.0,Dine-out,8.0,1456.0,"South Indian, Chinese"
Bellandur,Parrattha Ssinghh,Yes,No,3.52,250.0,Dine-out,8.0,889.0,North Indian
Whitefield,Glen's Bakehouse,Yes,Yes,4.2,600.0,Delivery,0.0,135.0,"Bakery, Cafe, Italian, Desserts"
Whitefield,Mad Over Donuts,Yes,No,4.2,450.0,Delivery,0.0,117.0,"Bakery, Desserts, Beverages"
Rajajinagar,Aramane Restaurant,No,No,3.0,300.0,Dine-out,17.0,498.0,"South Indian, Chinese, Fast Food"
Vasanth Nagar,Pai Vihar,No,No,2.8,400.0,Delivery,42.0,888.0,"South Indian, Street Food, Chinese, Fast Food"
Sarjapur Road,Potful,Yes,No,4.0,650.0,Delivery,10.0,655.0,"Biryani, Kebab, Rolls, Mughlai"
Sarjapur Road,Mira's Ranna-Ghor,No,No,3.6,250.0,Delivery,10.0,7580.0,Bengali
Whitefield,Lemon Krust,Yes,No,4.0,150.0,Delivery,0.0,4461.0,"Bakery, Fast Food"
Vijay Nagar,Kubera Veg and Non-Veg,Yes,No,3.4,300.0,Delivery,57.0,7382.0,"Andhra, Chinese, South Indian"
Vijay Nagar,Hotel Karavali,No,No,3.6,400.0,Dine-out,57.0,2139.0,"South Indian, Chinese"
Residency Road,Meghana Foods,Yes,No,4.3,600.0," """"Today's Chinese Special Chicken""""",32.0,83.0,"Biryani, Andhra, North Indian, Seafood"
Brigade Road,Burger King,Yes,No,3.6,600.0,Dine-out,20.0,21.0,"Burger, Fast Food, Beverages"
Sarjapur Road,Hyderabadi Biryani Hub,Yes,No,3.4,600.0,Delivery,10.0,151.0,"Biryani, North Indian"
Sarjapur Road,Desi Chulha,Yes,No,3.7,250.0,Dine-out,10.0,3612.0,North Indian
Whitefield,eat.fit,Yes,No,4.4,500.0, Rb'S Suran Mattar,0.0,6.0,"Healthy Food, North Indian, Biryani, Continental, Desserts"
Whitefield,Al-Bek,Yes,No,3.9,450.0,Delivery,0.0,145.0,"Biryani, North Indian, Charcoal Chicken, Chinese, Seafood, Rolls"
Vijay Nagar,Cafe Udupi Ruchi,Yes,No,4.0,350.0,Delivery,57.0,6539.0,"South Indian, North Indian, Street Food"
Majestic,Srushti Veg,No,No,3.3,600.0,Delivery,46.0,5570.0,"North Indian, South Indian, Chinese"
Brigade Road,Frozen Bottle,Yes,No,3.9,400.0, 'Crunchy Kit Kat Sensation',20.0,19.0,"Beverages, Desserts, Ice Cream"
Commercial Street,New Kohinoor Hotel,No,No,3.1,450.0,Dine-out,49.0,1469.0,North Indian
Sarjapur Road,Southinn,Yes,No,3.1,250.0,Delivery,10.0,683.0,"South Indian, Fast Food, Chinese, North Indian, Street Food"
Whitefield,The Waverly Express,No,No,3.5,650.0,Cafes,0.0,5913.0,Cafe
Old Airport Road,Zaitoon,Yes,Yes,4.3,406.7292225201072,Dine-out,28.0,489.0,"BBQ, Arabian, Chinese, North Indian, Desserts"
Indiranagar,Agent Jack's Bar,No,Yes,4.1,458.1726528040328,Dine-out,2.0,393.0,"Continental, North Indian, Italian"
Domlur,Loveshack,No,Yes,4.0,366.52741514360315,Drinks & nightlife,30.0,288.0,"Continental, Pizza, North Indian, Goan, Cafe"
Basaveshwara Nagar,Karnataka Biryani Point,No,No,3.3,200.0,Dine-out,35.0,835.0,Biryani
MG Road,Chetty's Coffee,Yes,No,3.6,200.0,Delivery,29.0,171.0,South Indian
Sarjapur Road,YumYumSouth,Yes,No,3.5,600.0,Delivery,10.0,144.0,South Indian
Electronic City,The Lakefront Kitchen,No,No,3.7,600.0,Delivery,5.0,5840.0,"North Indian, Chinese, Mughlai"
Bellandur,Milkyway Ice Creams,Yes,No,3.7,300.0,Desserts,8.0,1430.0,"Ice Cream, Fast Food"
Whitefield,Lenny's Burgers,Yes,No,3.62,500.0,Delivery,0.0,4462.0,"Burger, Fast Food"
Jeevan Bhima Nagar,Just Kulfi,Yes,No,3.5,400.0,Desserts,34.0,1328.0,"Ice Cream, Fast Food"
Jeevan Bhima Nagar,Bombay Kulfis,No,No,3.3,200.0,Desserts,34.0,58.0,Ice Cream
Indiranagar,Regulars Pub & Grub,No,Yes,3.9,458.1726528040328,Dine-out,2.0,667.0,"Continental, South Indian, Mangalorean, Chinese, North Indian, Seafood"
Majestic,The Orchid,No,No,3.7,357.38255033557044,Buffet,46.0,5860.0,"North Indian, Continental"
Basaveshwara Nagar,Namana Restaurant,No,No,3.7,300.0,Dine-out,35.0,4722.0,"North Indian, Chinese, Mangalorean"
Vijay Nagar,Savji's Roll 'N' Biryani,Yes,No,3.9,250.0,Dine-out,57.0,5317.0,"North Indian, Chinese, Biryani, Rolls"
Sarjapur Road,The Fisherman's Wharf,Yes,Yes,4.3,427.18715393134,Delivery,10.0,378.0,"Seafood, Goan, North Indian, Continental, Asian"
Whitefield,Boondock Bistro,Yes,Yes,3.9,900.0,Delivery,0.0,1074.0,"Steak, Continental, American, Italian, Salad, Cafe"
Indiranagar,The Rolling Pin,No,No,4.1,400.0,Delivery,2.0,1696.0,"Bakery, Desserts"
Indiranagar,The Belgian Waffle Co.,Yes,No,4.0,350.0,Desserts,2.0,89.0,"Desserts, Beverages"
Thippasandra,Mini Wok,No,No,3.4,400.0,Dine-out,39.0,4642.0,Chinese
Malleshwaram,Sreeraj Lassi Bar,Yes,No,3.8,150.0,Desserts,15.0,80.0,"Beverages, Desserts, Juices"
Sarjapur Road,Cafe Chaippu,No,No,3.69,150.0,Cafes,10.0,3273.0,"Kerala, Coffee"
Bellandur,The Kebab House,Yes,No,4.2,250.0,Delivery,8.0,1683.0,"Kebab, Biryani"
HSR,Tempteys,Yes,No,3.7,300.0,Delivery,4.0,253.0,Beverages
Bellandur,Faasos,Yes,No,3.9,500.0,Dine-out,8.0,17.0,"North Indian, Biryani, Fast Food"
Indiranagar,The Table,Yes,No,3.8,400.0,Delivery,2.0,939.0,"Bakery, Desserts"
Basaveshwara Nagar,'Brahmins' Thatte Idli,Yes,No,3.65,100.0,Dine-out,35.0,6152.0,South Indian
Malleshwaram,Bhairaveshwara Military Hotel,Yes,No,4.2,250.0,Dine-out,15.0,1855.0,"South Indian, Hyderabadi"
Vijay Nagar,Dosa Cafe,No,No,3.4,80.0,Dine-out,57.0,6777.0,South Indian
Sarjapur Road,Abhiruchi Restaurant,Yes,No,3.4,550.0,Delivery,10.0,392.0,"Biryani, Andhra, North Indian, Chinese"
Sarjapur Road,Frozen Bottle,Yes,No,3.6,400.0,Delivery,10.0,19.0,"Beverages, Desserts, Ice Cream"
Whitefield,Oregano Soul Food,Yes,No,4.0,700.0,Cafes,0.0,1484.0,Cafe
Whitefield,Inhouse Burger,No,No,3.3,400.0,Delivery,0.0,205.0,"Burger, Salad, Continental"
Basaveshwara Nagar,Chination,Yes,No,3.65,600.0,Delivery,35.0,173.0,Chinese
Seshadripuram,Wood Rose,No,No,3.3,482.962962962963,Drinks & nightlife,47.0,6088.0,"North Indian, Chinese, Continental"
Koramangala 8th Block,Taste of Nepal,Yes,No,3.4,300.0,Delivery,51.0,1652.0,Chinese
Sarjapur Road,Swadist Pakhal Restaurant,Yes,No,3.5,550.0,Delivery,10.0,5636.0,"North Indian, Chinese, Bengali"
Sarjapur Road,Delicate Bites,No,No,3.69,300.0,Delivery,10.0,3599.0,"Bakery, Desserts"
Bellandur,Moriz Restaurant,Yes,No,2.7,800.0,Dine-out,8.0,180.0,"Arabian, North Indian, Seafood, Chinese, Biryani"
Whitefield,Kettle & Kegs,Yes,No,3.4,200.0,Delivery,0.0,115.0,"Tea, Beverages"
Thippasandra,Rotti Mane,Yes,No,3.6,200.0,Delivery,39.0,98.0,South Indian
Indiranagar,Sherlock's Pub,No,Yes,4.0,458.1726528040328,Drinks & nightlife,2.0,49.0,"Continental, North Indian, Chinese"
Indiranagar,Inntense Restobar,No,Yes,3.83,458.1726528040328,Pubs and bars,2.0,1308.0,"Finger Food, Continental, North Indian, Fast Food"
Malleshwaram,Baskin Robbins,Yes,No,3.3,250.0,Delivery,15.0,12.0,"Ice Cream, Desserts"
Basaveshwara Nagar,Krazy Adda,No,No,3.65,200.0,Delivery,35.0,4389.0,"Fast Food, Beverages"
Malleshwaram,Oyalo,Yes,No,3.2,300.0,Dine-out,15.0,887.0,Pizza
Seshadripuram,Cafe Coffee Day,Yes,No,2.8,900.0, 'Tandoori Paneer Multigrain',47.0,0.0,"Cafe, Fast Food"
Brigade Road,Dunkin' Donuts,Yes,No,4.0,550.0,Desserts,20.0,76.0,"Desserts, Cafe, Beverages, Burger, Fast Food"
Bellandur,Delitz Creamvilla Cafe,Yes,No,3.9,600.0,Delivery,8.0,1184.0,"Cafe, Desserts, Ice Cream"
Sarjapur Road,Wow Kitchen Punjabi Taste,Yes,No,3.3,200.0,Delivery,10.0,6096.0,North Indian
Sarjapur Road,The Hidden Home,Yes,Yes,4.2,427.18715393134,Delivery,10.0,712.0,"Asian, Chinese, Continental, North Indian, South Indian"
Whitefield,Smoor,Yes,No,4.4,700.0,Delivery,0.0,51.0,"Desserts, Cafe, Continental"
Whitefield,Kabab Mandra,No,No,2.7,300.0,Delivery,0.0,1333.0,"North Indian, Chinese"
Basaveshwara Nagar,Chichaba's Taj,Yes,No,4.1,600.0,Delivery,35.0,413.0,"Biryani, North Indian, Mughlai"
Vijay Nagar,Trofi N Treats,Yes,No,2.8,250.0,Delivery,57.0,5952.0,"Rolls, Fast Food"
Rajajinagar,Nandhana Mithai,No,No,3.62,500.0,Desserts,17.0,448.0,"Mithai, Desserts"
Basaveshwara Nagar,Food Zone,Yes,No,3.7,400.0,Dine-out,35.0,1235.0,"North Indian, Chinese"
Brigade Road,Haldiram's Express,No,No,3.6,300.0,Dine-out,20.0,1268.0,North Indian
Bellandur,Wimpie Cafe & Restaurant,Yes,No,3.3,600.0,Delivery,8.0,955.0,"North Indian, Mughlai, Biryani"
Sarjapur Road,Petoo,Yes,No,3.7,800.0,Dine-out,10.0,27.0,"North Indian, Fast Food, Street Food"
Whitefield,Curries and Pickles,Yes,No,3.62,250.0,Delivery,0.0,1163.0,"Andhra, North Indian, Biryani"
Indiranagar,Namdhari's Salad Bar,No,No,3.9,400.0,Dine-out,2.0,639.0,"Salad, Fast Food"
Basaveshwara Nagar,Wat-a-Biryani,Yes,No,3.0,500.0,Delivery,35.0,222.0,Biryani
Rajajinagar,Beijing Bites,Yes,No,3.7,850.0,Delivery,17.0,13.0,"Chinese, Thai"
Rajajinagar,Hotel Karavali Fish Palace,Yes,No,3.8,400.0,Delivery,17.0,4052.0,"Seafood, South Indian, Chinese"
Rajajinagar,Dhanya Nati Style Restaurant,No,No,3.1,300.0,Delivery,17.0,3635.0,South Indian
Malleshwaram,Ganesh Food Joint,No,No,3.6,200.0,Dine-out,15.0,425.0,"South Indian, North Indian, Chinese"
Magadi Road,Nandikeshwara Tiffin Centre,No,No,3.44,100.0,Dine-out,70.0,7668.0,South Indian
Church Street,Smally's Resto Cafe,Yes,No,4.2,650.0,Dine-out,33.0,50.0,"Cafe, Italian, Burger, American, Steak"
Sarjapur Road,Fill A Belly Restaurant,No,No,3.6,300.0,Delivery,10.0,3745.0,"North Indian, Chinese, Fast Food"
Bellandur,Empire Restaurant,Yes,No,3.7,750.0,Delivery,8.0,10.0,"North Indian, Mughlai, South Indian, Chinese"
Bellandur,Annapurna Foods,Yes,No,3.5,600.0,Delivery,8.0,1007.0,"North Indian, Chinese, Hyderabadi, Biryani"
Whitefield,Third Wave Coffee Roasters,No,No,3.9,800.0,Cafes,0.0,74.0,"Cafe, Continental, Desserts"
Whitefield,Friend's Own,Yes,No,3.2,300.0,Delivery,0.0,3817.0,"North Indian, Bengali, Chinese"
Whitefield,Just Bake,Yes,No,3.5,400.0,Delivery,0.0,1.0,Bakery
